,model,early_stop,unfairness_reg,lr,val_score,abs_score,over_score,under_score,non_parity_score,,test
over_score,gmf,7.898355383859132e-06,0.40769193117114855,0.1743648387478563,0.012785451114177704,0.0041542064150174455,0.02647906223932902,0.010789784491062165,0.04288330147663752,0.0470505757133166,OP
under_score,gmf,7.898355383859132e-06,0.40769193117114855,0.1743648387478563,0.044505041937033335,0.05372123122215271,0.03311090509096781,0.04446737031141917,0.013878462314605712,0.008859661718209585,OP
non_parity_score,gmf,7.898355383859132e-06,0.40769193117114855,0.1743648387478563,2.1755695343017578e-05,3.5762786865234375e-07,9.638071060180664e-05,0.00011402368545532227,3.2007694244384766e-05,0.00021588802337646484,OP
rmse,gmf,7.898355383859132e-06,0.40769193117114855,0.1743648387478563,0.3822524845600128,0.3767186105251312,0.39008456468582153,0.37656208872795105,0.37587493658065796,0.4008084833621979,OP
val_score,gmf,3.112083710513749e-06,0.2132576656147257,0.042864208718523984,0.13912175595760345,0.1340937614440918,0.13673043251037598,0.1385735720396042,0.13458234071731567,0.13761194050312042,U
abs_score,gmf,3.112083710513749e-06,0.2132576656147257,0.042864208718523984,0.13393686711788177,0.122138112783432,0.09965764731168747,0.13546407222747803,0.0762396976351738,0.09485498070716858,U
over_score,gmf,3.112083710513749e-06,0.2132576656147257,0.042864208718523984,0.0025924408435821535,0.0059778204560279845,0.01853639374176661,0.13701881567637125,0.02980181763569514,0.02155144770940145,U
under_score,gmf,3.112083710513749e-06,0.2132576656147257,0.042864208718523984,0.13652930478254954,0.12811594347159067,0.1181940386692683,0.0015547502040863038,0.1047805154323578,0.1160604856411616,U
non_parity_score,gmf,3.112083710513749e-06,0.2132576656147257,0.042864208718523984,0.0003650486469268799,2.7686357498168945e-05,8.821487426757812e-05,8.505582809448242e-05,2.5093555450439453e-05,0.00023514032363891602,U
rmse,gmf,3.112083710513749e-06,0.2132576656147257,0.042864208718523984,0.4151380956172943,0.41253766417503357,0.40426626801490784,0.4175351560115814,0.4024907946586609,0.40493494272232056,U
val_score,nmf,3.4618005910198957e-06,0.6525656665436108,0.22448932575818978,0.06560932099819183,0.06822836399078369,0.06774581968784332,0.06838886439800262,0.06589583307504654,0.06679452210664749,O
abs_score,nmf,3.4618005910198957e-06,0.6525656665436108,0.22448932575818978,0.06446854770183563,0.06730056554079056,0.06532333046197891,0.06771307438611984,0.06264632940292358,0.06495019793510437,O
over_score,nmf,3.4618005910198957e-06,0.6525656665436108,0.22448932575818978,0.031781298418839775,0.03966537535190582,0.024321210583051044,0.03172517875830332,0.03481795777877172,0.05118787050247192,O
under_score,nmf,3.4618005910198957e-06,0.6525656665436108,0.22448932575818978,0.03382802332441012,0.02856298829118411,0.04342460741599401,0.036663683901230495,0.03107787181933721,0.015606648127237955,O
non_parity_score,nmf,3.4618005910198957e-06,0.6525656665436108,0.22448932575818978,5.0008296966552734e-05,7.581710815429688e-05,0.0001074671745300293,6.523728370666504e-05,7.605552673339844e-05,3.0159950256347656e-05,O
rmse,nmf,3.4618005910198957e-06,0.6525656665436108,0.22448932575818978,0.48368769884109497,0.5655980110168457,0.5105012059211731,0.5913952589035034,0.5826894044876099,0.6470550298690796,O
val_score,gmf,3.862883114510072e-06,0.5015412745655594,0.1430622507123926,0.16490133106708527,0.16569305956363678,0.16440722346305847,0.16196174919605255,0.1650739461183548,0.16597910225391388,P
abs_score,gmf,3.862883114510072e-06,0.5015412745655594,0.1430622507123926,0.1394684910774231,0.16039401292800903,0.10858695954084396,0.10829929262399673,0.1362767517566681,0.10034102201461792,P
over_score,gmf,3.862883114510072e-06,0.5015412745655594,0.1430622507123926,0.012729259332021077,0.002649526000022888,0.038615084687868756,0.028269827465216318,0.015895106494426728,0.13203782409429551,P
under_score,gmf,3.862883114510072e-06,0.5015412745655594,0.1430622507123926,0.15217206805944442,0.16304353525241216,0.12579214443763098,0.13369191934665045,0.14917883763710657,0.03394128322601318,P
non_parity_score,gmf,3.862883114510072e-06,0.5015412745655594,0.1430622507123926,2.5719404220581055e-05,5.6415796279907227e-05,0.0004094541072845459,0.0003489851951599121,0.0003961324691772461,6.854534149169922e-06,P
rmse,gmf,3.862883114510072e-06,0.5015412745655594,0.1430622507123926,0.40683844685554504,0.42448052763938904,0.41124603152275085,0.40462496876716614,0.4113571345806122,0.40391355752944946,P
val_score,gmf,3.3142320589594855e-06,0.2254356711145859,0.22973867986519655,0.05929131805896759,0.060738805681467056,0.05499236285686493,0.058944907039403915,0.05882694944739342,0.05923730134963989,OP
abs_score,gmf,3.3142320589594855e-06,0.2254356711145859,0.22973867986519655,0.05817822739481926,0.05464734509587288,0.05092896148562431,0.04584227129817009,0.052953433245420456,0.05429971218109131,OP
over_score,gmf,3.3142320589594855e-06,0.2254356711145859,0.22973867986519655,0.003927588562170664,0.0033662049969037373,0.002303380866845449,0.03554281791051229,0.04657693594694137,0.055527726809183754,OP
under_score,gmf,3.3142320589594855e-06,0.2254356711145859,0.22973867986519655,0.05536373168230057,0.05737260113159815,0.052688981691996255,0.023402087688446045,0.012250011761983235,0.0037095725536346437,OP
non_parity_score,gmf,3.3142320589594855e-06,0.2254356711145859,0.22973867986519655,2.7000904083251953e-05,4.589557647705078e-06,5.960464477539062e-07,1.6868114471435547e-05,0.0001017451286315918,1.1920928955078125e-05,OP
rmse,gmf,3.3142320589594855e-06,0.2254356711145859,0.22973867986519655,0.3862092196941376,0.3781876266002655,0.3773157000541687,0.379820317029953,0.41483578085899353,0.39301782846450806,OP
val_score,gmf,1.3322256075925825e-06,0.49849778721652477,0.018693980204760156,0.13530494272708893,0.13651686906814575,0.13583362102508545,0.13806620240211487,0.1371975839138031,0.13727475702762604,U
abs_score,gmf,1.3322256075925825e-06,0.49849778721652477,0.018693980204760156,0.0401415079832077,0.032799024134874344,0.03254057094454765,0.042032405734062195,0.13532745838165283,0.13442423939704895,U
over_score,gmf,1.3322256075925825e-06,0.49849778721652477,0.018693980204760156,0.04968820959329605,0.05723875492811203,0.05471282402674357,0.04831579079230627,0.13626251349846522,0.1358494871854782,U
under_score,gmf,1.3322256075925825e-06,0.49849778721652477,0.018693980204760156,0.08561674227317174,0.07927811940511068,0.08112080057462057,0.08975040078163148,0.0009350667397181194,0.0014252567291259766,U
non_parity_score,gmf,1.3322256075925825e-06,0.49849778721652477,0.018693980204760156,5.581974983215332e-05,8.672475814819336e-05,4.392862319946289e-05,3.5881996154785156e-05,1.2099742889404297e-05,5.304813385009766e-06,U
rmse,gmf,1.3322256075925825e-06,0.49849778721652477,0.018693980204760156,0.4000264108181,0.3997969627380371,0.39967411756515503,0.40002304315567017,0.43350476026535034,0.4254576563835144,U
val_score,nmf,4.971090146433392e-06,0.38404000005287886,0.24940042958772016,0.06441248953342438,0.06416136771440506,0.06539251655340195,0.06506149470806122,0.0680139809846878,0.06951017677783966,O
abs_score,nmf,4.971090146433392e-06,0.38404000005287886,0.24940042958772016,0.06308411806821823,0.06318528205156326,0.06324755400419235,0.06365729123353958,0.06704125553369522,0.06807728856801987,O
over_score,nmf,4.971090146433392e-06,0.38404000005287886,0.24940042958772016,0.04118802785873413,0.041358293493588764,0.033174655735492706,0.041171251734097795,0.04521347453196844,0.05587512065966924,O
under_score,nmf,4.971090146433392e-06,0.38404000005287886,0.24940042958772016,0.02322446644306183,0.022803071637948355,0.03221786548693975,0.02389024610320727,0.022800501585006714,0.013635064462820689,O
non_parity_score,nmf,4.971090146433392e-06,0.38404000005287886,0.24940042958772016,6.943941116333008e-05,0.0001532435417175293,0.00021690130233764648,6.788969039916992e-05,9.989738464355469e-05,5.02467155456543e-05,O
rmse,nmf,4.971090146433392e-06,0.38404000005287886,0.24940042958772016,0.6583348512649536,0.6345067024230957,0.7271871566772461,0.5985904932022095,0.6802229285240173,0.6920104026794434,O
val_score,nmf,5.1412964799274645e-06,0.33527620875168795,0.2715807750862781,0.16385188698768616,0.16701962053775787,0.16687999665737152,0.16623085737228394,0.16594448685646057,0.16342422366142273,P
abs_score,nmf,5.1412964799274645e-06,0.33527620875168795,0.2715807750862781,0.15947291254997253,0.16097091138362885,0.1574534922838211,0.16152483224868774,0.15511150658130646,0.16342422366142273,P
over_score,nmf,5.1412964799274645e-06,0.33527620875168795,0.2715807750862781,0.10452092945575714,0.09230971982081732,0.07989624420801798,0.08404029538234074,0.03859346946080526,0.0,P
under_score,nmf,5.1412964799274645e-06,0.33527620875168795,0.2715807750862781,0.059330970148245496,0.07470990086595218,0.08698374753197034,0.08219056953986485,0.12735102966427803,0.16342421531677245,P
non_parity_score,nmf,5.1412964799274645e-06,0.33527620875168795,0.2715807750862781,0.00012296438217163086,8.434057235717773e-05,0.00011038780212402344,7.930397987365723e-05,0.0005865097045898438,0.00015205144882202148,P
rmse,nmf,5.1412964799274645e-06,0.33527620875168795,0.2715807750862781,0.7861944437026978,0.755185604095459,0.7863522171974182,0.6229843497276306,0.5230741500854492,1.200768232345581,P
val_score,nmf,6.555883704095611e-06,0.4607237138689876,0.25954014625569416,0.05675935000181198,0.0559658445417881,0.0581645630300045,0.0566561259329319,0.055785033851861954,0.05674885958433151,OP
abs_score,nmf,6.555883704095611e-06,0.4607237138689876,0.25954014625569416,0.05411984771490097,0.0559658445417881,0.05691847950220108,0.055922023952007294,0.055503033101558685,0.05674885958433151,OP
over_score,nmf,6.555883704095611e-06,0.4607237138689876,0.25954014625569416,0.031594706078370415,0.0,0.031010835965474447,0.030543915927410126,0.033583061893781026,0.0,OP
under_score,nmf,6.555883704095611e-06,0.4607237138689876,0.25954014625569416,0.025164638956387837,0.055965840617815656,0.027153732081254323,0.026112210551897684,0.02220196897784869,0.056748861571153005,OP
non_parity_score,nmf,6.555883704095611e-06,0.4607237138689876,0.25954014625569416,7.68899917602539e-05,1.9490718841552734e-05,0.00012063980102539062,1.9073486328125e-06,1.6927719116210938e-05,1.5214085578918457e-05,OP
rmse,nmf,6.555883704095611e-06,0.4607237138689876,0.25954014625569416,0.5441625118255615,0.9054184556007385,0.6024428009986877,0.6524914503097534,0.6694482564926147,0.8446400761604309,OP
val_score,nmf,8.932428985556364e-06,0.613981660745717,0.033051730715651255,0.1363556981086731,0.13589082658290863,0.13683773577213287,0.13647907972335815,0.13896366953849792,0.1341489851474762,U
abs_score,nmf,8.932428985556364e-06,0.613981660745717,0.033051730715651255,0.1363556981086731,0.13589082658290863,0.13683773577213287,0.13647907972335815,0.09134523570537567,0.07880135625600815,U
over_score,nmf,8.932428985556364e-06,0.613981660745717,0.033051730715651255,0.0,0.0,0.0,0.0,0.11355533917744955,0.10647516936063767,U
under_score,nmf,8.932428985556364e-06,0.613981660745717,0.033051730715651255,0.13635568569103876,0.1358908415834109,0.13683774039149285,0.13647909462451935,0.025408340295155842,0.02767380972703298,U
non_parity_score,nmf,8.932428985556364e-06,0.613981660745717,0.033051730715651255,0.0004099905490875244,0.00027748942375183105,0.00011201202869415283,1.2934207916259766e-05,0.00019437074661254883,0.0001309514045715332,U
rmse,nmf,8.932428985556364e-06,0.613981660745717,0.033051730715651255,0.4254480302333832,0.42718416452407837,0.5243225693702698,0.45693346858024597,0.4069083034992218,0.4035441279411316,U
val_score,nmf,1.182460578145843e-06,0.3716503747704276,0.2341321844297199,0.06680767983198166,0.06498196721076965,0.06726263463497162,0.06849318742752075,0.0658830925822258,0.06657199561595917,O
abs_score,nmf,1.182460578145843e-06,0.3716503747704276,0.2341321844297199,0.06350860744714737,0.06498196721076965,0.0663960725069046,0.0661618709564209,0.06364840269088745,0.06657199561595917,O
over_score,nmf,1.182460578145843e-06,0.3716503747704276,0.2341321844297199,0.046005507012208305,0.0,0.0481650573015213,0.04249468048413595,0.031944885353247326,0.0,O
under_score,nmf,1.182460578145843e-06,0.3716503747704276,0.2341321844297199,0.020802169342835745,0.06498196999231974,0.019097570578257242,0.025998508433500926,0.03393821358680725,0.06657200336456298,O
non_parity_score,nmf,1.182460578145843e-06,0.3716503747704276,0.2341321844297199,3.600120544433594e-05,2.968311309814453e-05,0.0001456141471862793,4.774332046508789e-05,0.00017648935317993164,2.6240944862365723e-05,O
rmse,nmf,1.182460578145843e-06,0.3716503747704276,0.2341321844297199,0.5335878729820251,0.8529090285301208,0.6405143737792969,0.5021532773971558,0.6403089165687561,0.8961368203163147,O
val_score,gmf,2.2447281893377339e-07,0.5427766457324519,0.015163127785696765,0.16442455351352692,0.1656307727098465,0.16414012014865875,0.16619481146335602,0.16218160092830658,0.1631072461605072,P
abs_score,gmf,2.2447281893377339e-07,0.5427766457324519,0.015163127785696765,0.04230663925409317,0.03947388380765915,0.054611023515462875,0.059700049459934235,0.15999971330165863,0.14815279841423035,P
over_score,gmf,2.2447281893377339e-07,0.5427766457324519,0.015163127785696765,0.06423003931840261,0.07692225356896719,0.05724846214056015,0.053753872414429985,0.1610906492670377,0.15563002119461694,P
under_score,gmf,2.2447281893377339e-07,0.5427766457324519,0.015163127785696765,0.10019451697667439,0.0887085223197937,0.10689165304104487,0.1124409513672193,0.0010909416278203328,0.007477221687634786,P
non_parity_score,gmf,2.2447281893377339e-07,0.5427766457324519,0.015163127785696765,2.2470951080322266e-05,0.0002498626708984375,4.774332046508789e-05,1.0639429092407227e-05,1.6093254089355469e-06,7.033348083496094e-05,P
rmse,gmf,2.2447281893377339e-07,0.5427766457324519,0.015163127785696765,0.39908382296562195,0.39888036251068115,0.39978551864624023,0.4000380039215088,0.4220986068248749,0.41142693161964417,P
val_score,nmf,4.546521341297514e-06,0.6114346947353817,0.2939919649219996,0.05678202956914902,0.05566106736660004,0.056567031890153885,0.054473064839839935,0.060088418424129486,0.05795169249176979,OP
abs_score,nmf,4.546521341297514e-06,0.6114346947353817,0.2939919649219996,0.0542331300675869,0.05201941728591919,0.05441831052303314,0.052766866981983185,0.05924541503190994,0.056984152644872665,OP
over_score,nmf,4.546521341297514e-06,0.6114346947353817,0.2939919649219996,0.02749856432278951,0.009363832573095957,0.026304556429386138,0.022595780491828917,0.04117203891277313,0.023178844650586446,OP
under_score,nmf,4.546521341297514e-06,0.6114346947353817,0.2939919649219996,0.029283462663491567,0.046297238369782764,0.030262475709120433,0.03187728514273962,0.01891638030608495,0.034772848983605706,OP
non_parity_score,nmf,4.546521341297514e-06,0.6114346947353817,0.2939919649219996,7.265806198120117e-05,1.0728836059570312e-05,3.337860107421875e-06,7.393956184387207e-05,0.0001195073127746582,2.524256706237793e-05,OP
rmse,nmf,4.546521341297514e-06,0.6114346947353817,0.2939919649219996,0.7407917976379395,0.5472795367240906,0.6393506526947021,0.9159244298934937,0.9493745565414429,0.9786785840988159,OP
val_score,nmf,1.996441120529746e-06,0.4407861275104452,0.1407245034575068,0.13828498125076294,0.13461196422576904,0.13678832352161407,0.13912327587604523,0.13741229474544525,0.13670802116394043,U
abs_score,nmf,1.996441120529746e-06,0.4407861275104452,0.1407245034575068,0.13828498125076294,0.13461196422576904,0.13678832352161407,0.13912327587604523,0.1312549114227295,0.11988857388496399,U
over_score,nmf,1.996441120529746e-06,0.4407861275104452,0.1407245034575068,0.0,0.0,0.0,0.0,0.10734627823034923,0.10211111575365067,U
under_score,nmf,1.996441120529746e-06,0.4407861275104452,0.1407245034575068,0.13828499461213747,0.13461196959018706,0.136788312792778,0.13912328938643137,0.030066017111142478,0.03459689696629842,U
non_parity_score,nmf,1.996441120529746e-06,0.4407861275104452,0.1407245034575068,4.0471553802490234e-05,1.2606382369995117e-05,2.2456049919128418e-05,4.476308822631836e-05,0.00023221969604492188,3.707408905029297e-05,U
rmse,nmf,1.996441120529746e-06,0.4407861275104452,0.1407245034575068,0.5004554986953735,0.8033090233802795,0.5520861744880676,0.7320206761360168,0.5264586806297302,0.4402192533016205,U
val_score,nmf,7.100793606351143e-06,0.5534336168953105,0.10936389856826503,0.06721699237823486,0.06649906188249588,0.0660339891910553,0.0653735101222992,0.06737786531448364,0.06840547919273376,O
abs_score,nmf,7.100793606351143e-06,0.5534336168953105,0.10936389856826503,0.06562471389770508,0.06637795269489288,0.0660339891910553,0.0653735101222992,0.06318514794111252,0.06840547919273376,O
over_score,nmf,7.100793606351143e-06,0.5534336168953105,0.10936389856826503,0.06484742432832719,6.055613358815511e-05,0.0,0.0,0.06117592483758926,0.0,O
under_score,nmf,7.100793606351143e-06,0.5534336168953105,0.10936389856826503,0.0023695712288220724,0.06643850619594256,0.06603399177392323,0.06537351111570994,0.0062019439538319905,0.06840547959009806,O
non_parity_score,nmf,7.100793606351143e-06,0.5534336168953105,0.10936389856826503,7.814168930053711e-05,5.474686622619629e-05,1.1429190635681152e-05,0.0005749762058258057,0.00015974044799804688,5.453824996948242e-05,O
rmse,nmf,7.100793606351143e-06,0.5534336168953105,0.10936389856826503,0.5071809887886047,0.438580185174942,0.5569421648979187,0.39831963181495667,0.4804624021053314,0.4635137915611267,O
val_score,gmf,7.807485851280626e-06,0.3835489539461887,0.2905912272043521,0.16599877178668976,0.16850987076759338,0.16577427089214325,0.16797108948230743,0.1685590296983719,0.16723331809043884,P
abs_score,gmf,7.807485851280626e-06,0.3835489539461887,0.2905912272043521,0.16555747389793396,0.1423741728067398,0.15843750536441803,0.14698441326618195,0.16824765503406525,0.12583917379379272,P
over_score,gmf,7.807485851280626e-06,0.3835489539461887,0.2905912272043521,0.00022064507007598877,0.02306398669878642,0.0036683906118075054,0.0167903737227122,0.00015568673610687255,0.03830412983894348,P
under_score,gmf,7.807485851280626e-06,0.3835489539461887,0.2905912272043521,0.1657781308889389,0.1454458738863468,0.16210588028033573,0.15118072276314098,0.16840334037939708,0.12892919520537058,P
non_parity_score,gmf,7.807485851280626e-06,0.3835489539461887,0.2905912272043521,1.868605613708496e-05,0.00022861361503601074,6.249547004699707e-05,0.0006648600101470947,3.0666589736938477e-05,0.00017943978309631348,P
rmse,gmf,7.807485851280626e-06,0.3835489539461887,0.2905912272043521,0.47373953461647034,0.428996205329895,0.4422968626022339,0.4501291513442993,0.4242275357246399,0.4276626706123352,P
val_score,gmf,8.86247883454326e-06,0.34874926057389244,0.1728109117737399,0.05581925809383392,0.05692851543426514,0.0614350400865078,0.056871794164180756,0.05878804996609688,0.05863543227314949,OP
abs_score,gmf,8.86247883454326e-06,0.34874926057389244,0.1728109117737399,0.03885277360677719,0.04990120604634285,0.04783974215388298,0.04986169561743736,0.0569680780172348,0.041873179376125336,OP
over_score,gmf,8.86247883454326e-06,0.34874926057389244,0.1728109117737399,0.018138736685117087,0.02473141034444173,0.010396005014578501,0.023450384239355724,0.002630450129508972,0.04787928263346354,OP
under_score,gmf,8.86247883454326e-06,0.34874926057389244,0.1728109117737399,0.03768051932255427,0.032197104394435884,0.051039036512374875,0.03342141350110372,0.056157599290211996,0.010756152470906576,OP
non_parity_score,gmf,8.86247883454326e-06,0.34874926057389244,0.1728109117737399,0.00017654895782470703,0.0001468658447265625,8.344650268554688e-07,5.27501106262207e-05,0.00011405348777770996,3.5762786865234375e-06,OP
rmse,gmf,8.86247883454326e-06,0.34874926057389244,0.1728109117737399,0.3764580488204956,0.3970550000667572,0.3796190619468689,0.3902744650840759,0.41687217354774475,0.3769497573375702,OP
val_score,nmf,1.2440136949224775e-06,0.3349785705937115,0.22043677471110773,0.13698293268680573,0.13716013729572296,0.13855892419815063,0.13847479224205017,0.13785827159881592,0.13676965236663818,U
abs_score,nmf,1.2440136949224775e-06,0.3349785705937115,0.22043677471110773,0.13435323536396027,0.12758103013038635,0.13354530930519104,0.13847479224205017,0.12771515548229218,0.12832781672477722,U
over_score,nmf,1.2440136949224775e-06,0.3349785705937115,0.22043677471110773,0.0013528074820836386,0.0903661835193634,0.08995430797338486,0.0,0.09089172591765722,0.10504020611445108,U
under_score,nmf,1.2440136949224775e-06,0.3349785705937115,0.22043677471110773,0.13563011636336644,0.04679395789901415,0.048604610214630764,0.13847478712598482,0.04696654369433721,0.031729447692632674,U
non_parity_score,nmf,1.2440136949224775e-06,0.3349785705937115,0.22043677471110773,3.0100345611572266e-06,0.00013369321823120117,0.00014215707778930664,2.3156404495239258e-05,6.461143493652344e-05,0.00010150671005249023,U
rmse,nmf,1.2440136949224775e-06,0.3349785705937115,0.22043677471110773,0.4488905370235443,0.5329062342643738,0.5720815062522888,1.0080950260162354,0.605778157711029,0.5004993677139282,U
val_score,nmf,9.659272223483017e-06,0.2962733750721815,0.01229321104408216,0.06766832619905472,0.0671921893954277,0.06655823439359665,0.06853042542934418,0.06721348315477371,0.07016704976558685,O
abs_score,nmf,9.659272223483017e-06,0.2962733750721815,0.01229321104408216,0.06766832619905472,0.0671921893954277,0.06655823439359665,0.06853042542934418,0.06709856539964676,0.06903580576181412,O
over_score,nmf,9.659272223483017e-06,0.2962733750721815,0.01229321104408216,0.0,0.0,0.0,0.0,5.7457486788431805e-05,0.0005656245350837707,O
under_score,nmf,9.659272223483017e-06,0.2962733750721815,0.01229321104408216,0.06766832073529562,0.0671921901901563,0.06655823518832525,0.06853041936953863,0.06715602546930313,0.06960142821073532,O
non_parity_score,nmf,9.659272223483017e-06,0.2962733750721815,0.01229321104408216,0.00020644068717956543,4.8607587814331055e-05,1.4543533325195312e-05,2.5063753128051758e-05,6.112456321716309e-05,5.564093589782715e-05,O
rmse,nmf,9.659272223483017e-06,0.2962733750721815,0.01229321104408216,0.40719836950302124,0.3935331702232361,0.39351850748062134,0.4062444865703583,0.39169394969940186,0.38143104314804077,O
val_score,nmf,7.401812901738845e-06,0.24057022676215772,0.06801085911369636,0.1683281511068344,0.16368740797042847,0.16304650902748108,0.16425444185733795,0.16496486961841583,0.1631680279970169,P
abs_score,nmf,7.401812901738845e-06,0.24057022676215772,0.06801085911369636,0.167008176445961,0.15130065381526947,0.16304650902748108,0.08813928067684174,0.16496486961841583,0.13206176459789276,P
over_score,nmf,7.401812901738845e-06,0.24057022676215772,0.06801085911369636,0.1676681732137998,0.0061933778723080955,0.0,0.039751232862472535,0.0,0.018882364928722382,P
under_score,nmf,7.401812901738845e-06,0.24057022676215772,0.06801085911369636,0.0006599885225296021,0.15749403526385625,0.1630465045571327,0.12450320820013681,0.16496486822764078,0.1442856678366661,P
non_parity_score,nmf,7.401812901738845e-06,0.24057022676215772,0.06801085911369636,0.00017690658569335938,0.0001061558723449707,3.2573938369750977e-05,2.6613473892211914e-05,6.714463233947754e-05,3.650784492492676e-05,P
rmse,nmf,7.401812901738845e-06,0.24057022676215772,0.06801085911369636,0.530194103717804,0.41845279932022095,0.44094085693359375,0.4016369581222534,0.49676352739334106,0.40968698263168335,P
val_score,gmf,6.278948787402663e-06,0.6711232334785076,0.10796305051435284,0.05733015760779381,0.06060211360454559,0.05661347880959511,0.05546826496720314,0.058424465358257294,0.0588718019425869,OP
abs_score,gmf,6.278948787402663e-06,0.6711232334785076,0.10796305051435284,0.05733015760779381,0.06060211360454559,0.05661347880959511,0.05528761446475983,0.05654323473572731,0.05815541744232178,OP
over_score,gmf,6.278948787402663e-06,0.6711232334785076,0.10796305051435284,0.0,0.0,0.0,9.032487869262696e-05,0.0011969547470410665,0.0008382006486256918,OP
under_score,gmf,6.278948787402663e-06,0.6711232334785076,0.10796305051435284,0.05733015606800715,0.06060211112101873,0.05661347811420758,0.05537793606519699,0.05722750514745712,0.058033607105414074,OP
non_parity_score,gmf,6.278948787402663e-06,0.6711232334785076,0.10796305051435284,4.0531158447265625e-06,4.038214683532715e-05,8.034706115722656e-05,0.00010544061660766602,0.00013175606727600098,0.00012683868408203125,OP
rmse,gmf,6.278948787402663e-06,0.6711232334785076,0.10796305051435284,0.4079743027687073,0.40905722975730896,0.450006902217865,0.39507704973220825,0.38289040327072144,0.4074335992336273,OP
val_score,nmf,7.628618542925118e-06,0.21074114404056343,0.25783074383484844,0.1345035582780838,0.13669922947883606,0.13729454576969147,0.13986994326114655,0.13759879767894745,0.13637524843215942,U
abs_score,nmf,7.628618542925118e-06,0.21074114404056343,0.25783074383484844,0.1314316987991333,0.12878641486167908,0.1310223937034607,0.13265405595302582,0.1301717311143875,0.12703388929367065,U
over_score,nmf,7.628618542925118e-06,0.21074114404056343,0.25783074383484844,0.08971183647712072,0.06128608177105586,0.08697830845912298,0.075803528825442,0.07585374345382055,0.06375312209129333,U
under_score,nmf,7.628618542925118e-06,0.21074114404056343,0.25783074383484844,0.044791706403096515,0.07541314154863357,0.050316253503163655,0.06406641150514285,0.06174505233764648,0.0726221188902855,U
non_parity_score,nmf,7.628618542925118e-06,0.21074114404056343,0.25783074383484844,0.0001583695411682129,5.075335502624512e-05,0.00010627508163452148,9.149312973022461e-05,3.9458274841308594e-05,4.0471553802490234e-05,U
rmse,nmf,7.628618542925118e-06,0.21074114404056343,0.25783074383484844,0.7140741944313049,0.6835154294967651,0.7401924729347229,0.7022227048873901,0.696978747844696,0.6935984492301941,U
val_score,nmf,9.527671617673977e-06,0.2636519864277251,0.2670496337529895,0.06831546127796173,0.06697311252355576,0.06517419219017029,0.0638018473982811,0.0679246038198471,0.06463629752397537,O
abs_score,nmf,9.527671617673977e-06,0.2636519864277251,0.2670496337529895,0.06701579689979553,0.06554454565048218,0.06258787959814072,0.06155713275074959,0.06469729542732239,0.06202968582510948,O
over_score,nmf,9.527671617673977e-06,0.2636519864277251,0.2670496337529895,0.0434994113445282,0.04073765993118286,0.033912532329559326,0.04792145123084386,0.01955750306447347,0.03841375887393952,O
under_score,nmf,9.527671617673977e-06,0.2636519864277251,0.2670496337529895,0.02481604943672816,0.026235450704892475,0.031261659065882366,0.015880396713813145,0.048367099116245905,0.02622253159681956,O
non_parity_score,nmf,9.527671617673977e-06,0.2636519864277251,0.2670496337529895,0.0002899169921875,0.00014352798461914062,2.9265880584716797e-05,0.0002200007438659668,0.00036323070526123047,0.00029587745666503906,O
rmse,nmf,9.527671617673977e-06,0.2636519864277251,0.2670496337529895,0.7642666697502136,0.6338388323783875,0.6243609189987183,0.5036084055900574,0.5115941166877747,0.7531497478485107,O
val_score,gmf,6.328368127166176e-06,0.2912512387933024,0.18500720408399124,0.1662977635860443,0.16429373621940613,0.16499723494052887,0.16229736804962158,0.1661337912082672,0.1649009734392166,P
abs_score,gmf,6.328368127166176e-06,0.2912512387933024,0.18500720408399124,0.07634417712688446,0.07200707495212555,0.1027853935956955,0.06515710055828094,0.12440668791532516,0.1273239254951477,P
over_score,gmf,6.328368127166176e-06,0.2912512387933024,0.18500720408399124,0.055729754467805225,0.05420827200015386,0.09561832010746002,0.0823585519194603,0.14468870868285497,0.14254451195398968,P
under_score,gmf,6.328368127166176e-06,0.2912512387933024,0.18500720408399124,0.11056801229715348,0.1100854641199112,0.06937891493240993,0.07993880261977514,0.02144508292277654,0.022356461584568024,P
non_parity_score,gmf,6.328368127166176e-06,0.2912512387933024,0.18500720408399124,0.00017452239990234375,2.1457672119140625e-05,2.7954578399658203e-05,0.00030863285064697266,0.0005860328674316406,0.000441133975982666,P
rmse,gmf,6.328368127166176e-06,0.2912512387933024,0.18500720408399124,0.40101850032806396,0.4005744457244873,0.41029438376426697,0.40094542503356934,0.4091070592403412,0.42315807938575745,P
val_score,gmf,6.342637003377152e-06,0.4942616724299972,0.010603327535884229,0.05422275513410568,0.05821184813976288,0.057010047137737274,0.05622871220111847,0.05995595455169678,0.05617840588092804,OP
abs_score,gmf,6.342637003377152e-06,0.4942616724299972,0.010603327535884229,0.03484019637107849,0.037743255496025085,0.04981270432472229,0.034809891134500504,0.05910256877541542,0.055222123861312866,OP
over_score,gmf,6.342637003377152e-06,0.4942616724299972,0.010603327535884229,0.016574297845363618,0.012938154339790344,0.0038534211119016014,0.014876294036706289,0.059529261589050295,0.05570026417573293,OP
under_score,gmf,6.342637003377152e-06,0.4942616724299972,0.010603327535884229,0.0376484618584315,0.04527369519074758,0.05315662751595179,0.04135241826375326,0.0004266911745071411,0.00047814329465230304,OP
